genome_id,ceftriaxone,ciprofloxacin,meropenem
562.126275,Susceptible,,
562.126277,,Susceptible,
562.126279,,Susceptible,
562.126295,Susceptible,,
562.126315,,Resistant,
562.126317,,Resistant,
562.126326,,,Resistant
562.126329,,Resistant,
562.126344,,,Resistant
562.126361,,Susceptible,
562.126377,Resistant,,
562.126379,,,Susceptible
562.126381,,,Susceptible
562.126382,,,Susceptible
562.126383,,Susceptible,
562.126387,Resistant,,Susceptible
562.126393,,,Susceptible
562.126395,,Susceptible,
562.126401,,Susceptible,
562.126402,,,Susceptible
562.1283,,,Susceptible
562.1288,,,Susceptible
562.128801,,Susceptible,
562.128807,Susceptible,,
562.128808,,Susceptible,
562.128811,Susceptible,,
562.128823,,,Susceptible
562.128834,,,Resistant
562.12884,,Susceptible,
562.128841,,,Resistant
562.128847,,Resistant,
562.12885,,,Susceptible
562.128851,Resistant,,
562.128854,Resistant,,
562.128856,,Resistant,
562.128858,Resistant,,
562.128865,,Resistant,
562.128869,,,Susceptible
562.128871,Resistant,,
562.128872,,Resistant,
562.128875,,Resistant,
562.128876,Resistant,,
562.128885,Susceptible,,
562.12889,,,Susceptible
562.128893,,,Susceptible
562.128895,,Resistant,
562.128902,Susceptible,,
562.128908,,,Susceptible
562.128913,,,Susceptible
562.128918,Resistant,,
562.128924,Resistant,,
562.128925,Resistant,,
562.128928,,Resistant,
562.128929,Resistant,Resistant,
562.12899,,Susceptible,
562.12901,Susceptible,,
562.129013,,,Resistant
562.129026,Susceptible,,
562.129037,Susceptible,,
562.129041,Resistant,,
562.129044,Resistant,,
562.129046,,,Susceptible
562.129051,Resistant,,
562.129059,,,Susceptible
562.129071,Susceptible,,
562.129083,,,Resistant
562.129084,,,Resistant
562.129088,Resistant,,
562.129098,,Resistant,
562.129103,Resistant,Resistant,
562.129113,,,Susceptible
562.129127,,,Susceptible
562.129142,,,Susceptible
562.129163,Resistant,,
562.129167,,Resistant,
562.129172,Resistant,,
562.129175,Susceptible,,
562.129182,,,Susceptible
562.129197,,Resistant,
562.129199,Susceptible,,
562.129201,,,Susceptible
562.129203,,,Susceptible
562.129205,Resistant,,
562.129214,Resistant,,
562.129226,,Susceptible,
562.129243,Susceptible,,
562.129248,,,Susceptible
562.129251,,,Resistant
562.129257,,Resistant,
562.129259,Susceptible,,
562.129268,,Resistant,
562.12928,Susceptible,,
562.12929,,,Susceptible
562.129291,Resistant,,
562.129303,,,Susceptible
562.129308,Resistant,,
562.129321,,Susceptible,
562.129339,Susceptible,,
562.129341,Susceptible,,
562.129343,Susceptible,,
562.129346,Susceptible,,
562.129367,Susceptible,,
562.129415,Resistant,,
562.129417,,,Susceptible
562.12943,,,Susceptible
562.129442,,Susceptible,
562.12945,,,Susceptible
562.129455,,,Resistant
562.129461,Resistant,,
562.129484,,,Susceptible
562.131743,Resistant,,Resistant
562.131747,,,Susceptible
562.131754,,Resistant,
562.131758,,Resistant,
562.131767,Resistant,,
562.131769,Resistant,,
562.131783,,,Susceptible
562.131824,,Resistant,
562.131834,,Resistant,
562.131839,,Susceptible,
562.131843,Susceptible,,
562.131847,Susceptible,,
562.131852,,Resistant,
562.131865,,,Susceptible
562.131873,,Resistant,
562.131876,,,Resistant
562.131881,,Susceptible,
562.131882,Resistant,,
562.131886,,Susceptible,
562.131894,,,Susceptible
562.131905,Resistant,,
562.131919,,,Susceptible
562.131924,,Susceptible,
562.13193,Resistant,,
562.131948,,,Susceptible
562.131949,,Susceptible,
562.131953,,,Susceptible
562.131958,Susceptible,,
562.131965,,,Susceptible
562.131967,Susceptible,,
562.131975,,,Susceptible
562.131987,,Susceptible,
562.131989,Resistant,,
562.131992,,Susceptible,
562.131995,,Susceptible,
562.131999,,,Susceptible
562.132012,Resistant,,
562.132021,,,Susceptible
562.132024,,Susceptible,
562.132027,Resistant,,
562.132036,,,Susceptible
562.132038,,,Susceptible
562.132039,Resistant,,
562.13204,,,Susceptible
562.132043,,,Susceptible
562.132051,,,Susceptible
562.132052,Resistant,,
562.132066,Resistant,,
562.132067,,Susceptible,
562.132074,,,Susceptible
562.132087,,Susceptible,
562.132092,Susceptible,,
562.132094,Susceptible,,
562.132108,Susceptible,,
562.13216,Susceptible,,
562.13319,Resistant,,
562.133209,,Resistant,
562.133224,,,Susceptible
562.133229,,Resistant,
562.13324,,,Susceptible
562.133243,,Resistant,
562.133248,,,Susceptible
562.13326,,Resistant,
562.133263,Susceptible,,
562.133292,,,Susceptible
562.133313,,Susceptible,
562.133327,Susceptible,,
562.13337,Resistant,,
562.133387,,Resistant,
562.133395,,,Susceptible
562.13341,Resistant,,
562.13342,,,Susceptible
562.133437,Resistant,,
562.133982,Resistant,,
562.133989,,Resistant,
562.133998,Susceptible,,
562.133999,,Susceptible,
562.134005,,Resistant,
562.134022,Susceptible,,
562.134025,,Susceptible,
562.134033,Resistant,,
562.134044,,,Susceptible
562.13405,Resistant,,
562.134056,Susceptible,,
562.134063,,,Susceptible
562.134069,,,Susceptible
562.134077,Resistant,,
562.134083,,,Susceptible
562.134091,,Susceptible,
562.134104,,Resistant,
562.134105,Susceptible,,
562.13411,,,Susceptible
562.134113,Susceptible,,
562.134115,,,Susceptible
562.134119,,,Susceptible
562.134135,,Susceptible,
562.134136,,,Susceptible
562.134164,,Susceptible,
562.134172,Susceptible,,
562.134178,,Resistant,
562.13418,,,Susceptible
562.134181,,Resistant,
562.134196,Resistant,,
562.134206,Resistant,,
562.134219,Susceptible,,
562.13422,,,Susceptible
562.134221,,,Susceptible
562.134261,Susceptible,,
562.134262,,Susceptible,
562.134273,Susceptible,,
562.134276,,,Susceptible
562.134282,Susceptible,,
562.134286,,Susceptible,
562.13429,,,Susceptible
562.134292,,Susceptible,
562.134302,,,Susceptible
562.134306,Susceptible,,
562.134308,Susceptible,,
562.134312,,Susceptible,
562.134322,,,Susceptible
562.134323,,Susceptible,
562.134336,Resistant,,
562.13434,,,Susceptible
562.134345,Resistant,,
562.134347,,Susceptible,
562.134349,,Susceptible,
562.134359,Resistant,,
562.134388,,,Susceptible
562.134395,Resistant,Susceptible,
562.134441,,Resistant,
562.134445,,,Susceptible
562.134446,Susceptible,,
562.134454,,Susceptible,
562.134456,,,Susceptible
562.134463,,,Susceptible
562.134471,,,Susceptible
562.134472,Susceptible,,
562.134474,Susceptible,,
562.134476,,Resistant,
562.134477,,,Susceptible
562.13448,,Susceptible,
562.134489,Susceptible,,
562.134943,,,Resistant
562.134948,Resistant,,
562.134949,Resistant,Susceptible,
562.134963,Susceptible,,
562.134985,,,Susceptible
562.134989,Resistant,,
562.135018,,,Susceptible
562.13502,,Resistant,
562.135021,,Susceptible,
562.135022,,Susceptible,
562.13503,,Susceptible,
562.13504,Susceptible,,
562.135041,,,Susceptible
562.135051,,,Susceptible
562.135057,,,Susceptible
562.13506,Resistant,,
562.135063,,Resistant,Susceptible
562.135064,,Resistant,
562.135066,,Susceptible,
562.135122,Resistant,,
562.135123,,,Susceptible
562.135133,,Resistant,
562.13514,,Susceptible,
562.135143,,,Susceptible
562.135156,Resistant,,
562.135168,,Resistant,
562.13518,,Resistant,
562.135184,,Resistant,
562.135188,,,Susceptible
562.135191,,,Susceptible
562.135192,Susceptible,,
562.135207,Resistant,Resistant,
562.13521,,Resistant,
562.135216,Resistant,,
562.135218,,,Susceptible
562.13522,,,Resistant
562.135243,,Susceptible,
562.135248,Susceptible,,
562.135251,Susceptible,,
562.135253,,Susceptible,
562.135262,Susceptible,Susceptible,
562.135276,,Susceptible,
562.13529,,,Susceptible
562.135291,,,Susceptible
562.135304,Susceptible,,
562.135331,Susceptible,,
562.135334,Susceptible,,
562.135345,Susceptible,,
562.13535,,,Resistant
562.13536,Susceptible,,
562.135362,,Resistant,
562.135363,,,Resistant
562.135377,,Susceptible,
562.135389,,Resistant,
562.135396,,Resistant,
562.135406,,Resistant,
562.135409,,,Susceptible
562.13541,Susceptible,,Resistant
562.135414,,,Susceptible
562.135421,,,Susceptible
562.135422,,,Resistant
562.13543,Resistant,,Susceptible
562.135441,Resistant,,
562.135478,,Resistant,Susceptible
562.135482,,Susceptible,
562.135484,,,Susceptible
562.135487,,Resistant,
562.1355,,,Susceptible
562.135501,,,Susceptible
562.135515,,Susceptible,
562.135531,,,Susceptible
562.135539,,Susceptible,
562.135563,,Resistant,
562.135565,,Resistant,
562.135569,Resistant,,
562.135571,Resistant,,
562.135577,,,Resistant
562.1356,,Resistant,
562.1357,,Resistant,
562.13576,,,Resistant
562.13605,Resistant,,
562.13616,,Resistant,
562.13622,Resistant,,
562.136234,Susceptible,,
562.136239,Resistant,,
562.136241,Susceptible,,
562.136245,Susceptible,,Susceptible
562.136252,,Resistant,
562.136256,Resistant,,
562.136258,Resistant,,Susceptible
562.136296,,Susceptible,
562.136304,Susceptible,,
562.136306,,Resistant,
562.136313,,Resistant,
562.13632,Resistant,,
562.136328,,,Susceptible
562.136333,,Resistant,
562.136338,,Resistant,
562.136351,Susceptible,,
562.136374,Susceptible,,
562.13652,,Resistant,
562.13664,,,Resistant
562.1367,,,Resistant
562.13672,,Resistant,
562.13674,Resistant,,
562.13679,,Resistant,
562.13685,,,Resistant
562.13689,Resistant,,
562.13707,,Resistant,
562.13708,,,Susceptible
562.13718,Resistant,,
562.1372,Resistant,,
562.13723,Resistant,,
562.137349,,Resistant,
562.137357,Susceptible,,
562.137366,,,Resistant
562.137374,,Susceptible,
562.13738,Susceptible,Susceptible,
562.137383,,Resistant,
562.137403,,,Susceptible
562.137415,Susceptible,,
562.137419,,Susceptible,
562.137424,,,Susceptible
562.13743,,,Susceptible
562.137452,,Susceptible,
562.137457,,,Susceptible
562.137488,Susceptible,,
562.137513,,,Susceptible
562.137575,,Susceptible,
562.137721,Susceptible,,
562.137725,,Susceptible,
562.137735,,Susceptible,
562.137744,,Susceptible,
562.137752,Susceptible,,
562.13778,,,Susceptible
562.13781,,Resistant,
562.13785,,Susceptible,
562.13803,Susceptible,,
562.13807,Susceptible,,
562.13817,Susceptible,,
562.13845,Susceptible,Susceptible,
562.13846,,,Susceptible
562.13852,Susceptible,,
562.138535,,Susceptible,
562.138536,,,Susceptible
562.138551,Resistant,,
562.138557,,Susceptible,
562.138562,Susceptible,,Susceptible
562.138568,,Susceptible,
562.13858,,Resistant,
562.138581,,,Susceptible
562.13859,Susceptible,,
562.138595,,Susceptible,
562.138599,Susceptible,,
562.138601,,,Susceptible
562.138605,,,Resistant
562.138609,,Resistant,
562.138611,,Resistant,
562.13862,,,Susceptible
562.138626,Susceptible,,
562.138634,,Resistant,
562.138638,,Susceptible,
562.138639,,Susceptible,
562.13864,Resistant,Susceptible,
562.138654,,,Susceptible
562.138658,Resistant,,
562.13866,Resistant,,
562.13867,,,Susceptible
562.13873,Susceptible,,Susceptible
562.138735,Susceptible,,
562.138748,,Resistant,
562.138759,,,Susceptible
562.138768,Susceptible,,
562.138774,,,Susceptible
562.13878,Susceptible,,
562.138786,,Susceptible,
562.138789,,,Susceptible
562.13879,Susceptible,,
562.138804,,Susceptible,
562.138818,,Resistant,
562.138834,,Susceptible,
562.138837,,Resistant,
562.138845,Susceptible,,
562.138853,,Susceptible,
562.138863,,Susceptible,
562.138868,Susceptible,,
562.13888,Susceptible,Susceptible,
562.138885,,,Susceptible
562.138894,,Susceptible,
562.138905,Resistant,,
562.13895,Susceptible,,
562.13897,Susceptible,,
562.139242,,,Susceptible
562.139244,Resistant,,Susceptible
562.139252,,Susceptible,
562.139262,,Susceptible,
562.139275,,Resistant,
562.139276,,,Susceptible
562.139289,Susceptible,,
562.139292,Susceptible,,
562.139308,,Susceptible,
562.139311,,Susceptible,
562.139315,,Susceptible,
562.139316,,Susceptible,
562.139334,Susceptible,,
562.139336,,Susceptible,
562.139362,,,Susceptible
562.13939,,,Susceptible
562.139398,,Susceptible,
562.139401,,,Susceptible
562.139411,,Susceptible,
562.139415,,,Susceptible
562.139422,,Susceptible,
562.139424,Resistant,,
562.139427,,Susceptible,
562.139429,Resistant,,Susceptible
562.139445,,,Susceptible
562.139546,,,Resistant
562.139548,Susceptible,,
562.139558,,Susceptible,
562.139562,Resistant,,
562.139575,Susceptible,,
562.13959,,Susceptible,
562.13961,Susceptible,,
562.139614,,Resistant,
562.139623,,Resistant,
562.139641,Susceptible,,
562.139645,Susceptible,,
562.139647,Resistant,,
562.13965,Susceptible,,
562.139661,,Susceptible,Susceptible
562.139664,Susceptible,,
562.139674,,,Resistant
562.139679,,Susceptible,Susceptible
562.13968,,,Susceptible
562.139704,,,Susceptible
562.139709,Susceptible,,
562.139715,Susceptible,,
562.139722,,Susceptible,
562.139871,,,Susceptible
562.139876,,,Susceptible
562.139884,Resistant,,
562.139887,Resistant,,
562.139907,Resistant,,
562.139918,,Susceptible,Susceptible
562.139919,,,Susceptible
562.139933,Resistant,,
562.139936,Susceptible,,Susceptible
562.139937,Susceptible,,
562.139938,Susceptible,,
562.139946,Susceptible,,
562.139962,,Susceptible,
562.139966,Susceptible,,
562.139978,Susceptible,,
562.139998,,,Susceptible
562.140003,,,Susceptible
562.140013,,,Resistant
562.140015,Resistant,,
562.140023,,,Resistant
562.140031,,,Susceptible
562.14004,Resistant,,
562.140044,,,Susceptible
562.140051,,Susceptible,
562.140072,Resistant,,
562.140073,,Susceptible,
562.140075,,Susceptible,
562.140096,,,Susceptible
562.140117,,,Susceptible
562.140124,,Susceptible,Susceptible
562.140135,,,Susceptible
562.140157,Susceptible,,
562.140158,,,Susceptible
562.140177,,Susceptible,
562.140196,,,Susceptible
562.140201,,Susceptible,
562.140233,,,Susceptible
562.140242,,,Susceptible
562.140244,,Susceptible,
562.14025,,,Susceptible
562.140254,,,Susceptible
562.140262,,,Susceptible
562.140276,Susceptible,,
562.140291,Susceptible,,
562.140297,Susceptible,,
562.140312,Susceptible,,
562.140313,,,Susceptible
562.140613,,Susceptible,
562.140616,,,Susceptible
562.140624,Resistant,,
562.140625,,Resistant,
562.140635,Resistant,Resistant,
562.140656,,Resistant,
562.140664,,,Susceptible
562.140665,,Susceptible,
562.140675,,,Susceptible
562.140681,,,Susceptible
562.140682,Resistant,,
562.140697,,Resistant,Resistant
562.140698,,,Resistant
562.140711,Susceptible,,
562.140713,,,Susceptible
562.140714,Susceptible,,
562.140717,Susceptible,,
562.140723,,,Susceptible
562.140732,,Susceptible,
562.140752,Susceptible,,
562.140761,,Susceptible,
562.140776,,,Susceptible
562.140787,,,Susceptible
562.1408,,Susceptible,
562.140809,Susceptible,,
562.14083,Susceptible,,
562.14084,,,Susceptible
562.140845,Susceptible,,
562.140851,Resistant,,
562.140857,,Resistant,
562.140859,,,Susceptible
562.140861,,,Susceptible
562.140867,Resistant,Resistant,
562.140868,Resistant,,Susceptible
562.140869,,Resistant,
562.140872,Resistant,,
562.140873,,Resistant,
562.140879,,Resistant,
562.140882,,,Susceptible
562.140887,,,Susceptible
562.14089,Resistant,,
562.140894,,Resistant,
562.140895,,Resistant,
562.140896,Resistant,,
562.140898,,,Susceptible
562.140902,Resistant,,
562.140905,,Resistant,
562.140923,Resistant,,
562.140925,,,Susceptible
562.140948,,Resistant,
562.140956,,,Susceptible
562.140977,Resistant,,
562.140979,,Resistant,
562.140985,Resistant,,
562.140986,Resistant,,
562.140993,,,Susceptible
562.140994,,,Resistant
562.141,,Susceptible,
562.141024,,,Resistant
562.141025,Resistant,,
562.14104,,,Susceptible
562.141044,,Resistant,
562.141051,,Resistant,Susceptible
562.141053,,,Susceptible
562.141058,Resistant,,
562.141062,Resistant,,
562.141067,Resistant,,
562.14107,,,Resistant
562.141081,Resistant,,
562.141131,,Susceptible,
562.141134,,Resistant,
562.141139,,Susceptible,
562.141158,,Susceptible,
562.141198,Resistant,,Susceptible
562.1412,Resistant,,
562.141214,,Susceptible,
562.141257,,,Susceptible
562.14126,,Susceptible,Susceptible
562.141279,,,Susceptible
562.141284,,,Susceptible
562.141285,Resistant,,
562.141286,,Resistant,
562.141301,Resistant,,
562.141313,,Susceptible,
562.141319,,Susceptible,
562.141322,Resistant,,
562.141329,,,Susceptible
562.141334,Resistant,,
562.141335,Resistant,Susceptible,
562.141338,,Susceptible,
562.141341,,,Susceptible
562.141343,,Susceptible,
562.141347,,Resistant,
562.141378,Susceptible,,
562.141381,,Susceptible,
562.141382,,Susceptible,
562.141394,Resistant,,
562.141403,Resistant,,
562.141411,,Susceptible,
562.141423,,,Susceptible
562.141435,Susceptible,,
562.141441,Resistant,,
562.141448,,Susceptible,
562.141454,,,Susceptible
562.141458,,,Susceptible
562.141463,,,Susceptible
562.141475,,,Susceptible
562.141482,,Susceptible,
562.141483,Susceptible,,
562.141486,,,Susceptible
562.141507,,,Susceptible
562.14151,Resistant,,
562.14152,Resistant,,
562.141533,,,Susceptible
562.141535,,Resistant,
562.141566,,Resistant,
562.141578,,,Susceptible
562.141579,Susceptible,,
562.141591,Susceptible,,
562.141593,,,Susceptible
562.141594,,,Susceptible
562.141597,,Resistant,
562.141602,,,Susceptible
562.14162,,,Susceptible
562.141628,,Susceptible,
562.141633,,Resistant,
562.141638,Resistant,,
562.141642,,Resistant,
562.14166,,Resistant,
562.141666,,,Susceptible
562.141671,,,Susceptible
562.141676,,,Susceptible
562.141686,,,Susceptible
562.141693,,,Susceptible
562.141697,,Susceptible,
562.1417,,Susceptible,
562.141705,,Susceptible,
562.14171,,,Susceptible
562.141714,,,Susceptible
562.141721,,Susceptible,
562.14173,,Resistant,
562.141734,,,Susceptible
562.141754,,Resistant,
562.141757,,Resistant,
562.141762,,,Susceptible
562.141768,Susceptible,,
562.14177,Susceptible,,
562.141776,,Susceptible,
562.141784,,Susceptible,
562.14179,Resistant,,
562.141797,,Susceptible,
562.141817,,,Susceptible
562.141821,Susceptible,,
562.141829,,,Susceptible
562.141831,,Susceptible,
562.141832,,,Susceptible
562.141834,,,Susceptible
562.141836,Resistant,,
562.141838,,,Susceptible
562.141839,,,Susceptible
562.141842,,,Susceptible
562.14185,,,Susceptible
562.141856,,,Susceptible
562.14186,Susceptible,,
562.141863,,,Susceptible
562.14189,,Resistant,
562.141891,Susceptible,,
562.141892,Resistant,,
562.141893,Susceptible,,
562.141897,,Susceptible,
562.141918,,,Susceptible
562.141932,,,Susceptible
562.141937,Resistant,,
562.141938,Resistant,,
562.141945,,Resistant,
562.141958,,,Susceptible
562.14198,Susceptible,,
562.141987,,,Susceptible
562.141998,Susceptible,,
562.142014,,Resistant,
562.142019,,Resistant,
562.14202,Susceptible,,
562.142035,,Susceptible,
562.142052,,Resistant,
562.142056,Resistant,,
562.142061,,Susceptible,
562.142065,Resistant,,
562.142076,,Susceptible,
562.142081,,,Susceptible
562.142083,,Resistant,
562.142084,,,Susceptible
562.142093,Susceptible,,
562.142112,Resistant,,
562.142116,,,Susceptible
562.142117,,Susceptible,
562.142118,Susceptible,,
562.142121,Resistant,,
562.142124,,Susceptible,
562.142134,Resistant,,
562.142135,,Resistant,
562.142141,,,Susceptible
562.142143,,,Susceptible
562.142159,,Resistant,
562.142162,Resistant,,
562.142176,,Resistant,
562.14218,Resistant,,
562.142203,,,Susceptible
562.142206,,Susceptible,
562.142214,,,Susceptible
562.142232,,,Susceptible
562.142241,,Susceptible,
562.142244,,Susceptible,
562.142249,Resistant,,
562.14225,Susceptible,,
562.142252,Resistant,,
562.142253,,Susceptible,
562.142266,,,Susceptible
562.142273,Resistant,,
562.142274,,Resistant,
562.142285,,Resistant,
562.142287,Resistant,,
562.142288,,Resistant,
562.142294,,Susceptible,
562.142295,,Resistant,
562.142299,,,Susceptible
562.142318,,Resistant,
562.142332,,,Susceptible
562.142333,,,Susceptible
562.142334,,Susceptible,
